dateTime,rawUVA,rawUVB,visibleCompensation,irCompensation,uva,uvb,index
2021-07-12 00:00:03.871933,1785,2353,691,292,-137.38,-196.45,-0.05
2021-07-12 00:00:13.874676,1781,2348,690,291,-137.83,-196.75,-0.05
2021-07-12 00:00:23.877347,1778,2344,689,290,-137.28,-196.05,-0.05
2021-07-12 00:00:33.895485,1776,2340,689,289,-137.95,-198.30,-0.05
2021-07-12 00:00:43.898048,1776,2339,688,288,-134.40,-194.60,-0.05
2021-07-12 00:00:53.916105,1775,2338,688,289,-136.73,-197.35,-0.05
2021-07-12 00:01:03.918620,1772,2334,687,288,-136.18,-196.65,-0.05
2021-07-12 00:01:13.921439,1770,2332,686,287,-134.63,-193.95,-0.05
2021-07-12 00:01:23.939268,1765,2324,684,285,-132.53,-192.55,-0.05
2021-07-12 00:01:33.941733,1763,2321,683,285,-132.31,-192.60,-0.05
2021-07-12 00:01:43.944405,1759,2318,682,284,-132.76,-190.90,-0.05
2021-07-12 00:01:53.947032,1755,2312,681,283,-133.21,-192.20,-0.05
2021-07-12 00:02:03.965072,1753,2308,680,283,-132.99,-193.25,-0.05
2021-07-12 00:02:13.967787,1750,2306,679,282,-132.44,-190.55,-0.05
2021-07-12 00:02:23.970437,1746,2300,677,281,-130.67,-188.90,-0.05
2021-07-12 00:02:33.972766,1742,2296,677,280,-133.34,-191.15,-0.05
2021-07-12 00:02:43.990527,1737,2289,675,279,-132.57,-190.50,-0.05
2021-07-12 00:02:53.993235,1732,2282,673,277,-130.47,-188.10,-0.05
2021-07-12 00:03:03.995931,1728,2276,672,276,-130.92,-189.40,-0.05
2021-07-12 00:03:14.013729,1726,2275,671,276,-130.70,-187.45,-0.05
2021-07-12 00:03:24.016441,1724,2271,671,275,-131.37,-189.70,-0.05
2021-07-12 00:03:34.034530,1720,2267,669,274,-129.60,-186.05,-0.05
2021-07-12 00:03:44.037364,1716,2261,668,273,-130.05,-187.35,-0.05
2021-07-12 00:03:54.055456,1710,2253,666,271,-128.95,-185.95,-0.05
2021-07-12 00:04:04.058156,1704,2245,664,269,-127.85,-184.55,-0.05
2021-07-12 00:04:14.060705,1699,2239,663,268,-129.30,-185.85,-0.05
2021-07-12 00:04:24.078561,1693,2231,661,266,-128.20,-184.45,-0.05
2021-07-12 00:04:34.081298,1690,2228,660,266,-128.98,-184.50,-0.05
2021-07-12 00:04:44.084034,1687,2222,658,265,-126.21,-182.85,-0.05
2021-07-12 00:04:54.101768,1684,2218,658,264,-127.88,-185.10,-0.05
2021-07-12 00:05:04.104490,1680,2215,656,264,-127.44,-182.20,-0.05
2021-07-12 00:05:14.107032,1677,2209,655,263,-126.89,-183.50,-0.05
2021-07-12 00:05:24.124996,1675,2207,654,262,-125.34,-180.80,-0.05
2021-07-12 00:05:34.127777,1672,2203,653,262,-126.12,-181.85,-0.05
2021-07-12 00:05:44.130338,1669,2199,651,261,-123.35,-178.20,-0.05
2021-07-12 00:05:54.148326,1666,2195,651,261,-126.35,-182.20,-0.05
2021-07-12 00:06:04.150876,1662,2189,649,260,-124.58,-180.55,-0.05
2021-07-12 00:06:14.153426,1658,2184,647,260,-124.14,-179.65,-0.05
2021-07-12 00:06:24.156065,1655,2181,647,259,-125.81,-180.90,-0.05
2021-07-12 00:06:34.173763,1653,2177,645,259,-123.37,-179.00,-0.05
2021-07-12 00:06:44.176470,1652,2176,645,258,-123.04,-178.25,-0.05
2021-07-12 00:06:54.179062,1649,2174,644,258,-123.82,-177.30,-0.05
2021-07-12 00:07:04.197062,1646,2170,643,257,-123.27,-176.60,-0.05
2021-07-12 00:07:14.199759,1642,2164,641,257,-122.83,-176.70,-0.05
2021-07-12 00:07:24.202203,1641,2162,641,256,-122.50,-176.95,-0.05
2021-07-12 00:07:34.204731,1638,2159,640,256,-123.28,-177.00,-0.05
2021-07-12 00:07:44.222622,1635,2154,639,255,-122.73,-177.30,-0.05
2021-07-12 00:07:54.225240,1632,2150,638,254,-122.18,-176.60,-0.05
2021-07-12 00:08:04.227855,1629,2146,636,254,-120.74,-174.70,-0.05
2021-07-12 00:08:14.230540,1627,2144,635,253,-119.19,-172.00,-0.05
2021-07-12 00:08:24.248355,1623,2139,634,253,-120.97,-174.05,-0.05
2021-07-12 00:08:34.250889,1620,2135,633,252,-120.42,-173.35,-0.05
2021-07-12 00:08:44.253683,1617,2132,632,252,-121.20,-173.40,-0.05
2021-07-12 00:08:54.271482,1613,2126,631,251,-121.65,-174.70,-0.05
2021-07-12 00:09:04.274222,1610,2122,629,250,-118.88,-171.05,-0.05
2021-07-12 00:09:14.276907,1607,2117,628,249,-118.33,-171.35,-0.05
2021-07-12 00:09:24.294804,1603,2112,626,248,-116.56,-168.70,-0.05
2021-07-12 00:09:34.297616,1600,2108,625,248,-117.34,-169.75,-0.05
2021-07-12 00:09:44.300145,1596,2102,624,247,-117.79,-171.05,-0.05
2021-07-12 00:09:54.317905,1592,2097,623,246,-118.24,-171.35,-0.05
2021-07-12 00:10:04.320578,1588,2092,621,245,-116.47,-168.70,-0.05
2021-07-12 00:10:14.323269,1586,2089,621,245,-118.47,-171.70,-0.05
2021-07-12 00:10:24.341205,1582,2084,618,244,-114.48,-166.10,-0.05
2021-07-12 00:10:34.343742,1581,2082,618,244,-115.48,-168.10,-0.05
2021-07-12 00:10:44.346452,1578,2079,617,244,-116.26,-168.15,-0.05
2021-07-12 00:10:54.364272,1576,2077,616,243,-114.71,-165.45,-0.05
2021-07-12 00:11:04.366781,1575,2077,616,243,-115.71,-165.45,-0.05
2021-07-12 00:11:14.369480,1575,2075,616,244,-117.04,-169.20,-0.05
2021-07-12 00:11:24.387560,1574,2074,616,244,-118.04,-170.20,-0.05
2021-07-12 00:11:34.390040,1574,2073,615,244,-115.82,-168.25,-0.05
2021-07-12 00:11:44.392713,1574,2073,615,244,-115.82,-168.25,-0.05
2021-07-12 00:11:54.395203,1572,2072,614,244,-115.60,-166.30,-0.05
2021-07-12 00:12:04.412972,1572,2071,614,244,-115.60,-167.30,-0.05
2021-07-12 00:12:14.415751,1571,2070,613,244,-114.38,-165.35,-0.05
2021-07-12 00:12:24.418273,1569,2068,613,244,-116.38,-167.35,-0.05
2021-07-12 00:12:34.420837,1568,2067,612,244,-115.16,-165.40,-0.05
2021-07-12 00:12:44.438824,1567,2065,612,244,-116.16,-167.40,-0.05
2021-07-12 00:12:54.441531,1565,2063,611,244,-115.94,-166.45,-0.05
2021-07-12 00:13:04.459605,1564,2060,610,244,-114.72,-166.50,-0.05
2021-07-12 00:13:14.462088,1562,2058,610,244,-116.72,-168.50,-0.05
2021-07-12 00:13:24.464834,1559,2055,608,243,-113.95,-163.85,-0.04
2021-07-12 00:13:34.467505,1558,2054,608,243,-114.95,-164.85,-0.05
2021-07-12 00:13:44.485107,1556,2052,607,243,-114.73,-163.90,-0.05
2021-07-12 00:13:54.487896,1556,2051,607,243,-114.73,-164.90,-0.05
2021-07-12 00:14:04.490564,1553,2048,606,243,-115.51,-164.95,-0.05
2021-07-12 00:14:14.508558,1552,2046,605,243,-114.29,-164.00,-0.05
2021-07-12 00:14:24.510990,1550,2044,604,242,-112.74,-161.30,-0.04
2021-07-12 00:14:34.513753,1547,2039,603,242,-113.52,-163.35,-0.04
2021-07-12 00:14:44.531506,1545,2036,602,242,-113.30,-163.40,-0.04
2021-07-12 00:14:54.534215,1544,2034,601,241,-110.75,-160.70,-0.04
2021-07-12 00:15:04.536701,1542,2033,601,242,-114.08,-163.45,-0.04
2021-07-12 00:15:14.539340,1540,2030,600,241,-112.53,-161.75,-0.04
2021-07-12 00:15:24.557164,1538,2027,599,241,-112.31,-161.80,-0.04
2021-07-12 00:15:34.559721,1537,2026,599,241,-113.31,-162.80,-0.04
2021-07-12 00:15:44.562431,1534,2022,598,240,-112.76,-162.10,-0.04
2021-07-12 00:15:54.564854,1532,2019,597,240,-112.54,-162.15,-0.04
2021-07-12 00:16:04.582821,1531,2018,596,240,-111.32,-160.20,-0.04
2021-07-12 00:16:14.585501,1528,2014,595,239,-110.77,-159.50,-0.04
2021-07-12 00:16:24.588197,1525,2011,594,239,-111.55,-159.55,-0.04
2021-07-12 00:16:34.606228,1523,2007,593,238,-110.00,-158.85,-0.04
2021-07-12 00:16:44.608769,1520,2004,592,238,-110.78,-158.90,-0.04
2021-07-12 00:16:54.611623,1517,2001,591,237,-110.23,-157.20,-0.04
2021-07-12 00:17:04.613924,1515,1997,590,237,-110.01,-158.25,-0.04
2021-07-12 00:17:14.631904,1512,1994,589,237,-110.79,-158.30,-0.04
2021-07-12 00:17:24.634434,1511,1991,589,236,-110.46,-159.55,-0.04
2021-07-12 00:17:34.637027,1509,1989,588,236,-110.24,-158.60,-0.04
2021-07-12 00:17:44.639642,1505,1985,587,236,-112.02,-159.65,-0.04
2021-07-12 00:17:54.657603,1503,1981,585,235,-108.25,-156.00,-0.04
2021-07-12 00:18:04.660331,1501,1979,585,235,-110.25,-158.00,-0.04
2021-07-12 00:18:14.678192,1498,1974,584,234,-109.70,-158.30,-0.04
2021-07-12 00:18:24.680948,1496,1972,583,234,-109.48,-157.35,-0.04
2021-07-12 00:18:34.683627,1494,1969,582,234,-109.26,-157.40,-0.04
2021-07-12 00:18:44.701553,1492,1967,581,233,-107.71,-154.70,-0.04
2021-07-12 00:18:54.703928,1489,1963,580,233,-108.49,-155.75,-0.04
2021-07-12 00:19:04.706575,1487,1961,579,233,-108.27,-154.80,-0.04
