dateTime,sampleTimeSeconds,LPOPmMid,LPOPm10,ratioPmMid,ratioPm10,concentrationPmMid,concentrationPm2_5,concentrationPm10
2021-07-12 05:36:18.718988,30,1924068,6572736,6.41,21.91,3469.56,17668.02,21137.58
2021-07-12 05:36:48.678746,30,1334544,5452300,4.45,18.17,2335.47,12464.05,14799.52
2021-07-12 05:37:18.653645,30,453016,2963232,1.51,9.88,780.97,5045.22,5826.19
2021-07-12 05:37:48.613030,30,380824,2968136,1.27,9.89,656.84,5181.90,5838.74
2021-07-12 05:38:18.588070,30,1729160,6350764,5.76,21.17,3082.22,16658.82,19741.04
2021-07-12 05:38:48.547978,30,1386192,5247088,4.62,17.49,2430.74,11387.88,13818.62
2021-07-12 05:39:18.522808,30,239096,3232720,0.80,10.78,413.20,6125.93,6539.12
2021-07-12 05:39:48.482214,30,109112,3120684,0.36,10.40,189.30,6047.48,6236.78
2021-07-12 05:40:18.457263,30,1349372,5293224,4.50,17.64,2362.75,11671.92,14034.67
2021-07-12 05:40:48.416803,30,489176,3302980,1.63,11.01,843.19,5890.03,6733.22
2021-07-12 05:41:18.376473,30,611560,3534292,2.04,11.78,1054.18,6343.74,7397.92
2021-07-12 05:41:48.351524,30,1898496,5837692,6.33,19.46,3417.94,13367.45,16785.39
2021-07-12 05:42:18.326519,30,2031064,5976988,6.77,19.92,3688.30,13863.19,17551.49
2021-07-12 05:42:48.286400,30,2031628,5287280,6.77,17.62,3689.47,10317.22,14006.69
2021-07-12 05:43:18.261274,30,408412,3085436,1.36,10.28,704.27,5439.17,6143.44
2021-07-12 05:43:48.220939,30,299056,3686012,1.00,12.29,516.30,7340.07,7856.37
2021-07-12 05:44:18.180699,30,1214356,4204520,4.05,14.02,2116.20,7454.01,9570.21
2021-07-12 05:44:48.155618,30,1036984,4623804,3.46,15.41,1798.09,9341.86,11139.94
2021-07-12 05:45:18.130657,30,1934932,6080512,6.45,20.27,3491.56,14646.56,18138.13
2021-07-12 05:45:48.090447,30,369256,3147668,1.23,10.49,636.96,5671.85,6308.81
2021-07-12 05:46:18.050005,30,1541652,4859680,5.14,16.20,2721.74,9380.93,12102.68
2021-07-12 05:46:48.025301,30,1342860,5099324,4.48,17.00,2350.76,10792.93,13143.69
2021-07-12 05:47:17.984940,30,977632,4052372,3.26,13.51,1692.90,7349.65,9042.54
2021-07-12 05:47:47.959795,30,292132,2994004,0.97,9.98,504.39,5400.77,5905.16
2021-07-12 05:48:17.919666,30,1147036,4964948,3.82,16.55,1994.75,10557.21,12551.96
2021-07-12 05:48:47.894444,30,1936432,6732280,6.45,22.44,3494.60,18692.91,22187.51
2021-07-12 05:49:17.854024,30,274304,3710128,0.91,12.37,473.74,7457.21,7930.95
2021-07-12 05:49:47.829026,30,411368,3214412,1.37,10.71,709.35,5779.77,6489.12
2021-07-12 05:50:17.788832,30,1886744,6689012,6.29,22.30,3394.31,18504.58,21898.88
2021-07-12 05:50:47.763965,30,1794680,7466248,5.98,24.89,3210.91,24334.04,27544.95
2021-07-12 05:51:17.739100,30,1098504,4534864,3.66,15.12,1907.75,8884.46,10792.21
2021-07-12 05:51:47.698995,30,1220652,5588444,4.07,18.63,2127.60,13351.54,15479.15
2021-07-12 05:52:17.674103,30,2512300,7523828,8.37,25.08,4734.80,23268.83,28003.63
2021-07-12 05:52:47.649305,30,3347372,8979888,11.16,29.93,6857.70,34804.66,41662.36
2021-07-12 05:53:17.609077,30,2668932,7143916,8.90,23.81,5100.55,19981.83,25082.38
2021-07-12 05:53:47.584067,30,3145864,8237904,10.49,27.46,6303.98,27886.42,34190.39
2021-07-12 05:54:17.543752,30,2690312,8876928,8.97,29.59,5151.53,35406.82,40558.35
2021-07-12 05:54:47.518994,30,2533192,8723416,8.44,29.08,4782.81,34170.45,38953.27
2021-07-12 05:55:17.494129,30,2427996,8255384,8.09,27.52,4543.38,29810.44,34353.82
2021-07-12 05:55:47.453860,30,2392560,7463528,7.98,24.88,4464.01,23059.40,27523.40
2021-07-12 05:56:17.429196,30,2669968,7133524,8.90,23.78,5103.01,19902.89,25005.90
2021-07-12 05:56:47.404312,30,3254904,8425440,10.85,28.08,6600.03,29374.68,35974.71
2021-07-12 05:57:17.364013,30,727436,4380252,2.42,14.60,1254.85,8952.05,10206.90
2021-07-12 05:57:47.338988,30,471096,3055880,1.57,10.19,812.08,5253.74,6065.81
2021-07-12 05:58:17.298930,30,1667676,6334696,5.56,21.12,2962.79,16680.00,19642.79
2021-07-12 05:58:47.273951,30,1814100,6422456,6.05,21.41,3249.34,16934.72,20184.05
2021-07-12 05:59:17.233791,30,864596,5069556,2.88,16.90,1494.02,11516.79,13010.81
2021-07-12 05:59:47.208892,30,752520,4166060,2.51,13.89,1298.44,8136.35,9434.79
2021-07-12 06:00:17.183941,30,2084660,6590092,6.95,21.97,3799.63,17450.25,21249.89
2021-07-12 06:00:47.144089,30,3844500,8447572,12.81,28.16,8355.35,27834.47,36189.82
2021-07-12 06:01:17.119052,30,1010924,4938896,3.37,16.46,1751.83,10687.78,12439.61
2021-07-12 06:01:47.078704,30,656816,3256168,2.19,10.85,1132.43,5471.08,6603.51
2021-07-12 06:02:17.054132,30,1268728,5764472,4.23,19.21,2214.99,14178.20,16393.18
2021-07-12 06:02:47.029260,30,1840120,5579884,6.13,18.60,3301.04,12134.68,15435.72
2021-07-12 06:03:16.988983,30,324096,3175716,1.08,10.59,559.34,5824.87,6384.21
2021-07-12 06:03:46.948516,30,398128,3777640,1.33,12.59,686.59,7455.70,8142.29
2021-07-12 06:04:16.923874,30,4867128,9668872,16.22,32.23,12134.06,37504.85,49638.91
2021-07-12 06:04:46.898870,30,1627336,5738864,5.42,19.13,2885.10,13372.60,16257.70
2021-07-12 06:05:16.858764,30,1572232,6066480,5.24,20.22,2779.79,15277.96,18057.74
2021-07-12 06:05:46.833649,30,547728,3992608,1.83,13.31,944.04,7897.01,8841.06
2021-07-12 06:06:16.808929,30,3172188,8535404,10.57,28.45,6374.69,30678.43,37053.13
2021-07-12 06:06:46.768628,30,1516760,4833252,5.06,16.11,2674.70,9317.12,11991.82
2021-07-12 06:07:16.743813,30,2527328,6779492,8.42,22.60,4769.31,17736.47,22505.78
2021-07-12 06:07:46.719026,30,5558136,12391420,18.53,41.30,15325.82,77186.20,92512.02
2021-07-12 06:08:16.678966,30,3725100,9367084,12.42,31.22,7977.49,38039.11,46016.60
2021-07-12 06:08:46.654129,30,2697600,7315408,8.99,24.38,5168.97,21201.56,26370.53
2021-07-12 06:09:16.629514,30,5385084,11226596,17.95,37.42,14472.54,57312.50,71785.04
2021-07-12 06:09:46.589505,30,1953316,5769212,6.51,19.23,3528.90,12889.46,16418.36
2021-07-12 06:10:16.564926,30,4435776,10250776,14.79,34.17,10414.33,46800.94,57215.27
2021-07-12 06:10:46.539694,30,886712,4433044,2.96,14.78,1532.79,8871.26,10404.05
2021-07-12 06:11:16.499265,30,467156,3369620,1.56,11.23,805.30,6115.33,6920.62
2021-07-12 06:11:46.458904,30,196348,2868036,0.65,9.56,339.64,5246.07,5585.71
2021-07-12 06:12:16.434007,30,1752188,5755468,5.84,19.18,3127.28,13218.17,16345.45
2021-07-12 06:12:46.393887,30,1349188,6015712,4.50,20.05,2362.41,15406.79,17769.20
2021-07-12 06:13:16.368791,30,334892,3308412,1.12,11.03,577.89,6170.48,6748.38
2021-07-12 06:13:46.328654,30,2908968,8381892,9.70,27.94,5688.42,29865.81,35554.22
2021-07-12 06:14:16.303821,30,3943612,10073444,13.15,33.58,8678.25,46143.51,54821.76
2021-07-12 06:14:46.278764,30,1413080,5702444,4.71,19.01,2480.60,13585.88,16066.48
2021-07-12 06:15:16.238365,30,567100,3449696,1.89,11.50,977.44,6172.71,7150.15
2021-07-12 06:15:46.197919,30,418812,3381376,1.40,11.27,722.15,6231.87,6954.02
2021-07-12 06:16:16.173106,30,2609412,7072708,8.70,23.58,4959.97,19601.97,24561.94
2021-07-12 06:16:46.148299,30,6310864,12351808,21.04,41.17,19497.75,72246.02,91743.77
2021-07-12 06:17:16.123541,30,6050364,11920136,20.17,39.73,17965.75,65700.81,83666.57
2021-07-12 06:17:46.098853,30,5293692,12013036,17.65,40.04,14036.87,71322.77,85359.64
2021-07-12 06:18:16.058914,30,4858452,9975188,16.19,33.25,12097.51,41430.35,53527.86
2021-07-12 06:18:46.033875,30,1639256,5865128,5.46,19.55,2908.00,14026.21,16934.21
2021-07-12 06:19:15.993480,30,808916,4316584,2.70,14.39,1396.68,8576.09,9972.77
2021-07-12 06:19:45.968703,30,3668868,8499384,12.23,28.33,7803.64,28893.59,36697.23
2021-07-12 06:20:15.943940,30,2872652,7377048,9.58,24.59,5597.24,21248.47,26845.71
2021-07-12 06:20:45.903588,30,697380,3518832,2.32,11.73,1202.70,6149.54,7352.23
2021-07-12 06:21:15.863191,30,784784,3695972,2.62,12.32,1354.60,6532.52,7887.12
2021-07-12 06:21:45.838194,30,331552,3070564,1.11,10.24,572.15,5532.15,6104.30
2021-07-12 06:22:15.797921,30,1731152,5313348,5.77,17.71,3086.11,11043.61,14129.72
2021-07-12 06:22:45.773064,30,1709888,5759292,5.70,19.20,3044.65,13321.06,16365.71
2021-07-12 06:23:15.732631,30,433752,3362664,1.45,11.21,747.84,6153.07,6900.91
2021-07-12 06:23:45.707523,30,1115368,4200588,3.72,14.00,1937.93,7618.37,9556.30
2021-07-12 06:24:15.682674,30,5408324,10718296,18.03,35.73,14584.95,49309.10,63894.05
2021-07-12 06:24:45.642431,30,2535864,6586724,8.45,21.96,4788.97,16439.09,21228.05
2021-07-12 06:25:15.617654,30,5387680,11380628,17.96,37.94,14485.07,59825.35,74310.41
2021-07-12 06:25:45.592952,30,6043208,12644740,20.14,42.15,17925.03,79610.16,97535.19
2021-07-12 06:26:15.568285,30,5507860,11100940,18.36,37.00,15074.04,54697.56,69771.60
2021-07-12 06:26:45.528079,30,2013184,6950708,6.71,23.17,3651.43,20038.16,23689.59
2021-07-12 06:27:15.487788,30,617376,3212736,2.06,10.71,1064.23,5420.32,6484.55
2021-07-12 06:27:45.462665,30,2072048,5655244,6.91,18.85,3773.33,12047.94,15821.27
2021-07-12 06:28:15.437734,30,2460944,6979588,8.20,23.27,4617.75,19276.15,23893.90
2021-07-12 06:28:45.397590,30,1868576,5911660,6.23,19.71,3357.87,13831.06,17188.93
2021-07-12 06:29:15.372518,30,530488,3939760,1.77,13.13,914.33,7751.21,8665.55
2021-07-12 06:29:45.332264,30,2812576,7235748,9.38,24.12,5448.20,20317.83,25766.02
2021-07-12 06:30:15.307485,30,3928240,9257256,13.09,30.86,8627.61,36120.91,44748.52
2021-07-12 06:30:45.282481,30,1350828,5535548,4.50,18.45,2365.43,12846.87,15212.30
2021-07-12 06:31:15.242036,30,193768,3003716,0.65,10.01,335.20,5595.02,5930.21
2021-07-12 06:31:45.201602,30,503448,3546720,1.68,11.82,867.76,6567.03,7434.79
2021-07-12 06:32:15.176514,30,2643380,7025704,8.81,23.42,5039.96,19183.02,24222.97
2021-07-12 06:32:45.151555,30,1335720,5115404,4.45,17.05,2337.63,10878.26,13215.89
2021-07-12 06:33:15.111696,30,3580588,8076980,11.94,26.92,7535.87,25177.60,32713.47
2021-07-12 06:33:45.086587,30,1753056,5506608,5.84,18.36,3128.98,11938.83,15067.81
2021-07-12 06:34:15.061711,30,4419888,10778604,14.73,35.93,10354.66,54440.76,64795.42
2021-07-12 06:34:45.021314,30,1919104,6170244,6.40,20.57,3459.52,15199.24,18658.75
2021-07-12 06:35:14.996528,30,4194592,10146396,13.98,33.82,9535.12,46262.18,55797.30
2021-07-12 06:35:44.971754,30,4665920,11357472,15.55,37.86,11307.48,62619.31,73926.79
2021-07-12 06:36:14.946937,30,4988920,11511660,16.63,38.37,12656.01,63853.14,76509.15
2021-07-12 06:36:44.906700,30,1395700,6049324,4.65,20.16,2448.35,15511.48,17959.83
2021-07-12 06:37:14.881737,30,564652,3997296,1.88,13.32,973.22,7883.52,8856.75
2021-07-12 06:37:44.841418,30,953172,5216160,3.18,17.39,1649.71,12025.51,13675.22
2021-07-12 06:38:14.816563,30,2039236,6226124,6.80,20.75,3705.20,15283.55,18988.75
2021-07-12 06:38:44.776216,30,451436,3444404,1.50,11.48,778.25,6356.58,7134.83
2021-07-12 06:39:14.751141,30,851252,4397848,2.84,14.66,1470.66,8801.64,10272.30
2021-07-12 06:39:44.710923,30,651092,3282968,2.17,10.94,1122.53,5555.05,6677.58
2021-07-12 06:40:14.686012,30,1629020,5500356,5.43,18.33,2888.33,12148.41,15036.74
2021-07-12 06:40:44.645903,30,1380756,6239820,4.60,20.80,2420.68,16649.63,19070.31
2021-07-12 06:41:14.620868,30,334080,3195460,1.11,10.65,576.50,5861.11,6437.61
2021-07-12 06:41:44.580506,30,307260,3260948,1.02,10.87,530.40,6086.28,6616.68
2021-07-12 06:42:14.540225,30,2627416,8162568,8.76,27.21,5002.29,28490.53,33492.81
2021-07-12 06:42:44.515255,30,2037252,6490000,6.79,21.63,3701.10,16907.31,20608.41
2021-07-12 06:43:14.474979,30,560712,3319808,1.87,11.07,966.43,5813.81,6780.24
2021-07-12 06:43:44.449945,30,406888,2910904,1.36,9.70,701.65,4991.65,5693.30
2021-07-12 06:44:14.409736,30,2226008,6288396,7.42,20.96,4099.19,15262.59,19361.78
2021-07-12 06:44:44.384640,30,2297060,6260152,7.66,20.87,4253.20,14938.69,19191.89
2021-07-12 06:45:14.344203,30,432420,3359256,1.44,11.20,745.55,6145.72,6891.26
2021-07-12 06:45:44.319517,30,5519532,11493208,18.40,38.31,15132.20,61064.52,76196.72
2021-07-12 06:46:14.294622,30,4286948,10228880,14.29,34.10,9865.14,47050.48,56915.63
2021-07-12 06:46:44.254435,30,1801800,6192752,6.01,20.64,3224.98,15566.16,18791.14
2021-07-12 06:47:14.229626,30,2531244,6273380,8.44,20.91,4778.32,14492.99,19271.31
2021-07-12 06:47:44.204554,30,1603440,4664292,5.34,15.55,2839.31,8461.66,11300.97
2021-07-12 06:48:14.164454,30,4198192,9987632,13.99,33.29,9547.83,44142.64,53690.47
2021-07-12 06:48:44.139501,30,2028792,7906380,6.76,26.35,3683.61,27517.53,31201.14
2021-07-12 06:49:14.099065,30,1714872,5310872,5.72,17.70,3054.36,11063.64,14118.00
2021-07-12 06:49:44.074239,30,4581648,9136736,15.27,30.46,10974.10,32413.16,43387.26
2021-07-12 06:50:14.049169,30,5150376,10857472,17.17,36.19,13373.96,52614.23,65988.20
2021-07-12 06:50:44.009496,30,1719784,6280792,5.73,20.94,3063.93,16252.00,19315.93
2021-07-12 06:51:13.984979,30,2338540,5872612,7.80,19.58,4344.22,12630.76,16974.98
2021-07-12 06:51:43.960568,30,5727312,11305044,19.09,37.68,16196.85,56866.41,73063.26
2021-07-12 06:52:13.936510,30,5562308,11801048,18.54,39.34,15346.86,66184.98,81531.84
2021-07-12 06:52:43.896755,30,2485888,7083800,8.29,23.61,4674.43,19968.02,24642.45
2021-07-12 06:53:13.872173,30,310480,2609816,1.03,8.70,535.93,4424.99,4960.92
2021-07-12 06:53:43.832347,30,427980,2929428,1.43,9.76,737.91,5002.23,5740.15
2021-07-12 06:54:13.792762,30,1307728,4437328,4.36,14.79,2286.26,8133.92,10420.17
2021-07-12 06:54:43.768365,30,2556276,7554604,8.52,25.18,4836.13,23415.06,28251.20
2021-07-12 06:55:13.744144,30,5537464,11237720,18.46,37.46,15221.91,56743.37,71965.28
2021-07-12 06:55:43.704562,30,6404660,11470532,21.35,38.24,20073.37,55740.61,75813.98
2021-07-12 06:56:13.680328,30,4822240,10181888,16.07,33.94,11945.85,44330.62,56276.47
2021-07-12 06:56:43.655765,30,1978180,7076760,6.59,23.59,3579.62,21011.70,24591.32
2021-07-12 06:57:13.615937,30,336908,2696440,1.12,8.99,581.36,4584.83,5166.19
2021-07-12 06:57:43.575930,30,424832,3317924,1.42,11.06,732.50,6042.47,6774.97
2021-07-12 06:58:13.551434,30,2250644,6968068,7.50,23.23,4152.32,19659.92,23812.24
2021-07-12 06:58:43.511831,30,1793376,6251560,5.98,20.84,3208.33,15932.10,19140.43
2021-07-12 06:59:13.487245,30,490956,3502212,1.64,11.67,846.25,6457.06,7303.32
2021-07-12 06:59:43.447254,30,214396,2973924,0.71,9.91,370.70,5482.86,5853.56
2021-07-12 07:00:13.407493,30,1544644,4780548,5.15,15.94,2727.41,9045.60,11773.01
2021-07-12 07:00:43.382827,30,1211940,4494504,4.04,14.98,2111.82,8525.27,10637.09
2021-07-12 07:01:13.343010,30,452048,3058300,1.51,10.19,779.31,5292.84,6072.14
2021-07-12 07:01:43.318396,30,388736,2667744,1.30,8.89,670.44,4427.28,5097.72
2021-07-12 07:02:13.278688,30,3970928,8594316,13.24,28.65,8768.76,28872.09,37640.85
2021-07-12 07:02:43.254366,30,6811868,12304048,22.71,41.01,22726.06,68097.41,90823.47
2021-07-12 07:03:13.230061,30,6177256,12094832,20.59,40.32,18699.92,68170.80,86870.73
2021-07-12 07:03:43.190434,30,6182844,11526696,20.61,38.42,18732.77,58031.66,76764.44
2021-07-12 07:04:13.166214,30,4884436,10948132,16.28,36.49,12207.23,55171.83,67379.05
2021-07-12 07:04:43.141571,30,1973944,6498972,6.58,21.66,3570.96,17094.34,20665.30
2021-07-12 07:05:13.102013,30,4171052,8292392,13.90,27.64,9452.29,25249.47,34701.77
2021-07-12 07:05:43.077646,30,1126680,4150252,3.76,13.83,1958.20,7421.33,9379.54
2021-07-12 07:06:13.053178,30,4860092,8798404,16.20,29.33,12104.41,27626.83,39731.25
2021-07-12 07:06:43.013540,30,2949752,8104968,9.83,27.02,5791.79,27175.02,32966.81
2021-07-12 07:07:12.989306,30,4925820,9742728,16.42,32.48,12383.52,38173.25,50556.76
2021-07-12 07:07:42.965096,30,5278912,9503480,17.60,31.68,13967.37,33661.05,47628.42
2021-07-12 07:08:12.925304,30,3700272,8491684,12.33,28.31,7900.41,28721.07,36621.49
2021-07-12 07:08:42.900696,30,995472,4298244,3.32,14.33,1724.45,8181.61,9906.07
2021-07-12 07:09:12.860887,30,5933112,9626488,19.78,32.09,17307.34,31810.46,49117.80
2021-07-12 07:09:42.836489,30,5184492,9694008,17.28,32.31,13529.55,36420.31,49949.86
2021-07-12 07:10:12.812213,30,5737972,11108164,19.13,37.03,16252.99,53633.22,69886.21
2021-07-12 07:10:42.772474,30,2145484,6450632,7.15,21.50,3927.46,16432.79,20360.24
2021-07-12 07:11:12.747856,30,329648,3355744,1.10,11.19,568.88,6312.45,6881.33
2021-07-12 07:11:42.707806,30,438676,2772464,1.46,9.24,756.31,4593.59,5349.90
2021-07-12 07:12:12.668036,30,5094804,9503356,16.98,31.68,13123.45,34503.54,47626.98
2021-07-12 07:12:42.643648,30,6675764,12570228,22.25,41.90,21811.08,74226.75,96037.83
2021-07-12 07:13:12.619219,30,6620096,12545144,22.07,41.82,21445.14,74092.30,95537.45
2021-07-12 07:13:42.595261,30,6252072,11492612,20.84,38.31,19143.50,57043.14,76186.65
2021-07-12 07:14:12.555435,30,5519856,10925012,18.40,36.42,15133.82,51888.45,67022.27
2021-07-12 07:14:42.530944,30,4013588,8999640,13.38,30.00,8911.42,32965.27,41876.70
2021-07-12 07:15:12.506336,30,5510728,9201912,18.37,30.67,15088.32,29031.22,44119.55
2021-07-12 07:15:42.466427,30,5354200,9354056,17.85,31.18,14324.18,31540.61,45864.79
2021-07-12 07:16:12.442143,30,3668284,7723052,12.23,25.74,7801.85,21834.08,29635.93
2021-07-12 07:16:42.417697,30,3001148,8001344,10.00,26.67,5923.58,26112.65,32036.24
2021-07-12 07:17:12.378139,30,6537020,12606692,21.79,42.02,20907.87,75860.66,96768.53
2021-07-12 07:17:42.353671,30,6413088,12049432,21.38,40.16,20125.73,65903.94,86029.66
2021-07-12 07:18:12.329292,30,6001708,11891852,20.01,39.64,17690.23,65465.65,83155.88
2021-07-12 07:18:42.304942,30,5269012,11318420,17.56,37.73,13920.97,59361.90,73282.87
2021-07-12 07:19:12.280626,30,5747932,11939780,19.16,39.80,16305.57,67716.93,84022.50
2021-07-12 07:19:42.240797,30,5592036,11431828,18.64,38.11,15497.40,59666.66,75164.05
2021-07-12 07:20:12.216391,30,5134908,11210960,17.12,37.37,13303.88,58228.31,71532.19
2021-07-12 07:20:42.191964,30,4147660,9024480,13.83,30.08,9370.50,32776.92,42147.42
2021-07-12 07:21:12.167499,30,5940552,12202180,19.80,40.67,17348.55,71534.55,88883.10
2021-07-12 07:21:42.127857,30,1083860,3809132,3.61,12.70,1881.58,6360.59,8242.17
2021-07-12 07:22:12.103205,30,3828504,8405144,12.76,28.02,8304.03,27474.24,35778.27
2021-07-12 07:22:42.063463,30,3448332,9227424,11.49,30.76,7146.20,37262.43,44408.64
2021-07-12 07:23:12.039113,30,6023388,12475820,20.08,41.59,17812.59,76351.83,94164.41
2021-07-12 07:23:42.014719,30,6132152,12454284,20.44,41.51,18436.35,75304.46,93740.81
2021-07-12 07:24:11.990483,30,5944248,12123044,19.81,40.41,17369.06,70027.29,87396.34
2021-07-12 07:24:41.950643,30,3544316,7584080,11.81,25.28,7427.65,21062.20,28489.85
2021-07-12 07:25:11.926393,30,5671516,10644408,18.91,35.48,15905.47,46896.81,62802.29
2021-07-12 07:25:41.901989,30,5426416,11831172,18.09,39.44,14672.93,67395.15,82068.09
2021-07-12 07:26:11.877592,30,5154560,10561968,17.18,35.21,13392.98,48207.36,61600.34
2021-07-12 07:26:41.837685,30,3025860,7136512,10.09,23.79,5987.56,19040.32,25027.88
2021-07-12 07:27:11.813389,30,6274856,12422328,20.92,41.41,19280.19,73834.52,93114.71
2021-07-12 07:27:41.788954,30,5983328,12261636,19.94,40.87,17587.00,72425.02,90012.02
2021-07-12 07:28:11.764704,30,5167224,10902980,17.22,36.34,13450.63,53233.03,66683.66
2021-07-12 07:28:41.724865,30,2393084,6407656,7.98,21.36,4465.18,15626.79,20091.97
2021-07-12 07:29:11.700580,30,6043260,12524680,20.14,41.75,17925.32,77205.39,95130.71
2021-07-12 07:29:41.676308,30,6097696,12241364,20.33,40.80,18236.95,71388.88,89625.84
2021-07-12 07:30:11.636348,30,4096048,9984056,13.65,33.28,9191.83,44451.88,53643.71
2021-07-12 07:30:41.611752,30,264048,3412156,0.88,11.37,456.11,6585.84,7041.95
2021-07-12 07:31:11.572020,30,5079832,10839180,16.93,36.13,13056.57,52653.50,65710.07
2021-07-12 07:31:41.547575,30,5713676,11230552,19.05,37.44,16125.27,55723.80,71849.07
2021-07-12 07:32:11.523053,30,4104692,10585140,13.68,35.28,9221.58,52714.87,61936.45
2021-07-12 07:32:41.483334,30,1715068,5029596,5.72,16.77,3054.74,9779.32,12834.06
2021-07-12 07:33:11.458816,30,2397604,6006940,7.99,20.02,4475.27,13244.44,17719.71
2021-07-12 07:33:41.418842,30,494032,2982768,1.65,9.94,851.55,5024.71,5876.26
2021-07-12 07:34:11.394425,30,3747096,8770804,12.49,29.24,8046.20,31397.35,39443.55
2021-07-12 07:34:41.354520,30,2623184,6397180,8.74,21.32,4992.32,15034.67,20026.99
2021-07-12 07:35:11.329718,30,922532,4060704,3.08,13.54,1595.73,7475.16,9070.89
2021-07-12 07:35:41.289746,30,341664,3253976,1.14,10.85,589.53,6007.94,6597.47
2021-07-12 07:36:11.265346,30,2639912,7183152,8.80,23.94,5031.76,20340.99,25372.75
2021-07-12 07:36:41.225595,30,1060256,3829056,3.53,12.76,1839.49,6466.31,8305.80
2021-07-12 07:37:11.201085,30,4415428,9668560,14.72,32.23,10337.96,39297.09,49635.05
2021-07-12 07:37:41.161402,30,5359452,10544096,17.86,35.15,14349.32,46992.73,61342.05
2021-07-12 07:38:11.136853,30,2204332,6011292,7.35,20.04,4052.68,13691.57,17744.24
2021-07-12 07:38:41.096908,30,553280,3554648,1.84,11.85,953.61,6504.76,7458.37
2021-07-12 07:39:11.072449,30,5562696,11619552,18.54,38.73,15348.81,63005.89,78354.70
2021-07-12 07:39:41.047985,30,6199876,12236224,20.67,40.79,18833.19,70694.95,89528.13
2021-07-12 07:40:11.023517,30,4991760,10351724,16.64,34.51,12668.38,45943.27,58611.65
2021-07-12 07:40:40.983672,30,1393336,5121044,4.64,17.07,2443.97,10797.32,13241.29
2021-07-12 07:41:10.959302,30,5538812,11679024,18.46,38.93,15228.67,64157.08,79385.75
2021-07-12 07:41:40.934739,30,6382560,12632608,21.28,42.11,19936.58,77353.69,97290.27
2021-07-12 07:42:10.910230,30,4842116,10525516,16.14,35.09,12028.92,49045.43,61074.35
2021-07-12 07:42:40.870352,30,1937188,5549088,6.46,18.50,3496.14,11784.13,15280.27
2021-07-12 07:43:10.845931,30,6485788,12220316,21.62,40.73,20581.75,68644.60,89226.35
2021-07-12 07:43:40.821557,30,5299240,10785112,17.66,35.95,14063.04,50830.15,64893.19
2021-07-12 07:44:10.781766,30,2535172,6981604,8.45,23.27,4787.37,19120.85,23908.22
2021-07-12 07:44:40.757209,30,702896,3534548,2.34,11.78,1212.26,6186.42,7398.68
2021-07-12 07:45:10.717315,30,894116,4395404,2.98,14.65,1545.79,8717.41,10263.20
2021-07-12 07:45:40.692808,30,5194752,10783640,17.32,35.95,13576.61,51294.46,64871.07
2021-07-12 07:46:10.668275,30,4750636,9848408,15.84,32.83,11650.18,40241.72,51891.90
2021-07-12 07:46:40.628166,30,811792,3923280,2.71,13.08,1401.70,7209.62,8611.32
2021-07-12 07:47:10.603778,30,4305536,8875272,14.35,29.58,9932.55,30608.24,40540.79
2021-07-12 07:47:40.563845,30,3278996,8459892,10.93,28.20,6666.57,29643.41,36309.98
2021-07-12 07:48:10.539202,30,2189216,6289736,7.30,20.97,4020.36,15349.51,19369.87
2021-07-12 07:48:40.499126,30,1167372,5128312,3.89,17.09,2031.34,11242.74,13274.07
2021-07-12 07:49:10.474648,30,2963064,7949908,9.88,26.50,5825.77,25756.08,31581.85
2021-07-12 07:49:40.450008,30,2536040,6544832,8.45,21.82,4789.37,16168.57,20957.94
2021-07-12 07:50:10.410069,30,4306260,9119368,14.35,30.40,9935.18,33258.49,43193.68
2021-07-12 07:50:40.385467,30,2502180,6841488,8.34,22.80,4711.62,18217.43,22929.05
2021-07-12 07:51:10.345672,30,2857256,7193252,9.52,23.98,5558.83,19889.06,25447.89
2021-07-12 07:51:40.321084,30,4521852,10242184,15.07,34.14,10742.02,46355.54,57097.55
2021-07-12 07:52:10.296593,30,2220272,5547048,7.40,18.49,4086.86,11183.15,15270.02
2021-07-12 07:52:40.256610,30,881796,3523384,2.94,11.74,1524.17,5841.50,7365.67
2021-07-12 07:53:10.216493,30,578588,3817120,1.93,12.72,997.26,7270.38,8267.64
2021-07-12 07:53:40.191879,30,1168152,4140256,3.89,13.80,2032.74,7311.97,9344.72
2021-07-12 07:54:10.151692,30,1113572,4186844,3.71,13.96,1934.71,7573.09,9507.80
2021-07-12 07:54:40.127200,30,1156152,4830420,3.85,16.10,2011.14,9968.85,11979.99
2021-07-12 07:55:10.087163,30,1636640,5033848,5.46,16.78,2902.97,9949.81,12852.78
2021-07-12 07:55:40.062500,30,1201160,4508144,4.00,15.03,2092.32,8597.01,10689.33
2021-07-12 07:56:10.037878,30,5044668,10931176,16.82,36.44,12900.51,54216.73,67117.24
2021-07-12 07:56:39.997768,30,1248988,3878104,4.16,12.93,2179.05,6284.83,8463.88
2021-07-12 07:57:09.957747,30,1389048,4297072,4.63,14.32,2436.03,7465.79,9901.81
2021-07-12 07:57:39.933074,30,361372,3084492,1.20,10.28,623.41,5517.54,6140.95
2021-07-12 07:58:09.893066,30,1263596,4697960,4.21,15.66,2205.63,9230.56,11436.19
2021-07-12 07:58:39.868224,30,1407760,5143504,4.69,17.15,2470.72,10872.07,13342.79
