dateTime,c02,temperature,humidity
2021-07-12 00:00:01.821118,265,34,50
2021-07-12 00:00:11.849914,264,34,49
2021-07-12 00:00:21.894203,265,34,49
2021-07-12 00:00:31.938789,265,34,50
2021-07-12 00:00:41.983073,265,34,50
2021-07-12 00:00:52.027484,266,34,49
2021-07-12 00:01:02.071722,266,34,50
2021-07-12 00:01:12.100767,266,34,50
2021-07-12 00:01:22.145134,266,34,50
2021-07-12 00:01:32.189481,266,34,50
2021-07-12 00:01:42.233797,267,34,50
2021-07-12 00:01:52.278148,267,34,49
2021-07-12 00:02:02.307143,267,34,50
2021-07-12 00:02:12.351344,268,34,49
2021-07-12 00:02:22.395712,268,34,49
2021-07-12 00:02:32.439980,268,34,49
2021-07-12 00:02:42.469061,268,34,50
2021-07-12 00:02:52.513386,268,34,50
2021-07-12 00:03:02.557811,268,34,49
2021-07-12 00:03:12.602178,268,34,49
2021-07-12 00:03:22.646542,269,34,50
2021-07-12 00:03:32.690828,269,34,50
2021-07-12 00:03:42.720085,269,34,49
2021-07-12 00:03:52.764469,269,34,49
2021-07-12 00:04:02.809010,269,34,49
2021-07-12 00:04:12.852844,270,34,49
2021-07-12 00:04:22.881889,270,34,49
2021-07-12 00:04:32.926304,272,34,50
2021-07-12 00:04:42.970518,271,34,50
2021-07-12 00:04:53.014859,271,34,50
2021-07-12 00:05:03.059142,272,34,50
2021-07-12 00:05:13.088196,271,34,50
2021-07-12 00:05:23.132426,271,34,50
2021-07-12 00:05:33.176847,270,34,49
2021-07-12 00:05:43.205896,269,34,50
2021-07-12 00:05:53.250390,270,34,50
2021-07-12 00:06:03.294651,269,34,50
2021-07-12 00:06:13.338758,269,34,50
2021-07-12 00:06:23.383010,270,34,50
2021-07-12 00:06:33.412288,270,34,50
2021-07-12 00:06:43.456524,271,34,50
2021-07-12 00:06:53.500924,272,34,50
2021-07-12 00:07:03.545098,272,34,50
2021-07-12 00:07:13.574248,272,34,50
2021-07-12 00:07:23.618495,272,34,50
2021-07-12 00:07:33.662748,272,34,50
2021-07-12 00:07:43.691871,271,34,50
2021-07-12 00:07:53.736110,271,34,50
2021-07-12 00:08:03.780433,271,34,50
2021-07-12 00:08:13.824606,270,34,50
